1.940673331519986167e-01,7.264239858063467059e-01,6.219672611186588256e+02,1.423982262039486614e+03
1.935314511209871025e-01,7.268983244186107973e-01,1.004721643189806287e+03,1.876697490308144779e+03
1.944140324082583859e-01,7.251834376666468351e-01,3.732312320602179057e+02,2.395768060005548534e+02
1.908710827584973180e-01,7.279926249960877449e-01,2.901690842756901930e+03,2.922480431664629123e+03
1.907614891075891106e-01,7.277594567238742096e-01,2.980123592574273061e+03,2.699925901170554425e+03
1.923840080066257507e-01,7.277363125029601143e-01,1.823250630630553815e+03,2.676851596141663322e+03
1.932162563183201232e-01,7.265682409480204162e-01,1.229552851829594374e+03,1.561411043807229589e+03
1.910598523370688751e-01,7.266152000833789870e-01,2.768676288096487951e+03,1.606968715063072523e+03
1.926453160568786516e-01,7.278028801064294617e-01,1.636922345300354891e+03,2.740379030975193018e+03
1.937675874909332852e-01,7.269307601867943669e-01,8.362431892612818274e+02,1.907762291355701336e+03
1.939510989538758556e-01,7.273171368328055220e-01,7.055733753587678621e+02,2.276813614904369842e+03
1.926993271349872749e-01,7.265827031156757432e-01,1.598520003287350619e+03,1.575191865645540929e+03
1.932296865743947933e-01,7.279096310475716702e-01,1.220300563872874818e+03,2.842346531192267776e+03
1.941032405557554241e-01,7.270944483656794910e-01,5.968727100267140031e+02,2.064247690678576419e+03
1.923198991066048524e-01,7.268981638146467805e-01,1.869237236744635311e+03,1.876493384322962356e+03
1.919928480861265996e-01,7.260277881804590994e-01,2.103074205860482834e+03,1.045452084129919513e+03
1.926754936558893183e-01,7.273935864027538667e-01,1.615448145190091964e+03,2.349529648918650309e+03
1.925778117291091218e-01,7.274706812433449077e-01,1.685106718182063560e+03,2.423159563029742912e+03
1.949391334577887103e-01,7.269783763603503424e-01,3.613214693489741336e-01,1.954074590610499854e+03
1.920349337183070715e-01,7.264754350170731234e-01,2.072792470386058085e+03,1.472906593419406363e+03
1.924988364388404982e-01,7.268675805101730836e-01,1.741561188796185888e+03,1.847252183687973229e+03
1.943438719640589452e-01,7.249664693444609620e-01,4.231639659862045164e+02,3.233577052088143233e+01
1.940735675196389454e-01,7.259190434586478835e-01,6.171208319385185632e+02,9.418017730227238644e+02
1.934248319487960888e-01,7.261700667569865875e-01,1.080529485696559277e+03,1.181230779311812057e+03
1.938725574455832934e-01,7.274261569068812827e-01,7.616682275104510609e+02,2.380880094364862543e+03
1.930684936735094503e-01,7.249991201520035178e-01,1.334791303898247406e+03,6.298982997254120875e+01
1.917043983227258996e-01,7.250094712514816297e-01,2.309791700647867401e+03,7.316595858656383200e+01
1.913970027313601219e-01,7.272782476798145268e-01,2.527432575092960178e+03,2.239875019885271286e+03
1.926634793140141189e-01,7.267077097383120021e-01,1.624092977304173473e+03,1.694566952545857703e+03
1.926867455471809598e-01,7.268279717686262353e-01,1.607476812747639542e+03,1.809406855988687767e+03
1.947911357638647811e-01,7.274681554195467914e-01,1.065662383932896091e+02,2.421636797827150531e+03
1.909065071325235785e-01,7.259634545304363140e-01,2.878923261363523579e+03,9.847327014353836603e+02
1.945461697781825094e-01,7.269204017723432942e-01,2.806821797958234583e+02,1.898357915648825610e+03
1.926883640680140120e-01,7.275566357242864157e-01,1.606252962725428915e+03,2.505229352478846977e+03
1.928235806986315637e-01,7.256588470326651441e-01,1.509840781071070296e+03,6.929703531056437669e+02
1.908413395993064920e-01,7.259949206900195851e-01,2.925423096156951033e+03,1.014841322669978581e+03
1.940196196807198459e-01,7.275834973834482966e-01,6.568976351369675513e+02,2.531206550631588470e+03
1.938021848276183512e-01,7.258078187766536793e-01,8.108693521774581541e+02,8.354484704551474579e+02
1.925123010834483284e-01,7.271001199161778450e-01,1.731905141835871746e+03,2.069308711709524232e+03
1.919317664045855354e-01,7.255095211388452592e-01,2.146991124848090749e+03,5.505689599701465795e+02
1.910849515365327655e-01,7.271579090323005978e-01,2.750158697928652600e+03,2.125196336701716518e+03
1.934323624362139504e-01,7.250333611101289488e-01,1.074723527444929914e+03,9.575882451106532756e+01
1.947236599120222567e-01,7.269686618389868960e-01,1.540923459331926608e+02,1.944594159284078160e+03
1.941254749084621867e-01,7.273419011081475594e-01,5.812121036250684938e+02,2.300561068579257608e+03
1.914246733660917577e-01,7.252271885086329917e-01,2.509532508286230041e+03,2.812396367061509181e+02
1.922657146332382438e-01,7.278637938808641961e-01,1.907550996558764837e+03,2.798616205623901351e+03
1.920157689741221752e-01,7.266190335345565909e-01,2.086397979793241575e+03,1.610040348544081098e+03
1.930604379613874433e-01,7.260501353402860625e-01,1.340697970044539488e+03,1.066634770165442205e+03
1.908914424708391677e-01,7.263822290471289023e-01,2.889164845163259088e+03,1.384646561787897326e+03
1.941551002949662152e-01,7.250827188307673588e-01,5.581925336012772050e+02,1.432196664159366435e+02
1.949264294927710306e-01,7.254490551080255978e-01,7.399161295915668290e+00,4.936681637948174739e+02
1.910910502342882122e-01,7.263914593090605720e-01,2.746656921114107718e+03,1.393286086382939629e+03
1.936056005115506518e-01,7.262502913526730497e-01,9.514957717127961132e+02,1.257897667848931178e+03
1.949385662366299177e-01,7.269086823998988089e-01,6.731485712028195678e-01,1.887521220140138439e+03
1.911276311703668240e-01,7.255146417400577530e-01,2.721493350845400528e+03,5.559572492010184988e+02
1.944332730284953348e-01,7.260725227995773468e-01,3.603809903628142592e+02,1.088605172881026192e+03
1.935012303502326170e-01,7.255891695527465490e-01,1.025734693329613492e+03,6.265376834982980654e+02
1.930453506631575611e-01,7.252036329699030892e-01,1.351360102192568775e+03,2.582830015777467452e+02
1.910492795550701728e-01,7.278169859228412752e-01,2.774859426375475778e+03,2.754598584560370000e+03
1.908030779169038738e-01,7.262822089708479423e-01,2.952376366137383684e+03,1.289217856856216258e+03
1.915982140002048251e-01,7.263464420120273601e-01,2.384637004827583496e+03,1.349938811629015163e+03
1.948782457375399235e-01,7.280703839676954114e-01,4.521905162358508079e+01,2.996805820234529165e+03
1.916541804453262832e-01,7.278796737965108621e-01,2.343531242292804563e+03,2.814034922533701774e+03
1.929296216503604833e-01,7.257374478462778056e-01,1.434095388214902869e+03,7.680305611118528759e+02
1.924609788423269907e-01,7.257065581893181738e-01,1.768852796540976215e+03,7.385646780911400811e+02
1.918659357266697119e-01,7.276421710502500861e-01,2.192709169977845249e+03,2.587128119563329165e+03
1.912031106423431881e-01,7.252780603796729064e-01,2.667813141147641545e+03,3.299787385454932860e+02
1.944870397138185047e-01,7.252645582988985762e-01,3.211415367181289753e+02,3.170972051304535739e+02
1.947927759477429688e-01,7.252309530556567685e-01,1.026215079385258662e+02,2.852677633060326343e+02
1.948427270715278048e-01,7.256418316248632872e-01,6.744814663026588164e+01,6.776750094311782959e+02
1.948730690459843651e-01,7.256571979890092949e-01,4.579294554894963909e+01,6.923778718243987669e+02
1.945000439668853887e-01,7.266398600818959608e-01,3.132992348248565690e+02,1.630423617282311852e+03
1.916394469530080247e-01,7.249670140175676902e-01,2.356248527931435092e+03,3.265810264814217589e+01
1.924207844376886190e-01,7.279222602363399908e-01,1.796978838848329588e+03,2.854411182897300023e+03
1.930739782604527222e-01,7.276937674447169213e-01,1.331275563767577296e+03,2.636188570098594028e+03
